sender_account,receiver_account,amount,timestamp,transaction_type,is_suspicious
A133,A116,22.19,2023-06-26 07:22:00,DebitCard,0
A394,A432,1076.24,2023-01-18 05:28:00,CreditCard,0
A233,A489,1313.03,2023-03-02 13:42:00,CashDeposit,0
A364,A274,38.76,2023-04-14 20:31:00,CreditCard,0
A429,A362,601.71,2023-09-10 06:17:00,CreditCard,0
A59,A21,2856.65,2023-04-26 06:43:00,CashDeposit,0
A133,A189,294.94,2023-03-09 04:09:00,CreditCard,0
A17,A340,1532.77,2023-04-26 09:29:00,DebitCard,0
A229,A276,484.66,2023-03-01 04:47:00,CashDeposit,0
A471,A12,24.39,2023-05-28 07:07:00,Wire,0
A485,A234,552.04,2023-12-04 19:20:00,DebitCard,0
A496,A378,7448.91,2023-07-18 20:17:00,CashDeposit,0
A361,A151,3234.31,2023-06-22 13:05:00,DebitCard,0
A386,A293,6416.7,2023-08-31 19:21:00,CreditCard,0
A373,A464,1338.29,2023-12-02 19:06:00,Wire,0
A57,A374,232.47,2023-06-24 09:24:00,ACH,0
A282,A59,1587.97,2023-04-23 04:03:00,ACH,0
A430,A112,1211.66,2023-06-12 08:58:00,DebitCard,0
A28,A311,3720.38,2023-08-22 11:52:00,CreditCard,0
A113,A400,206.46,2023-12-07 15:57:00,DebitCard,0
A42,A275,1339.8,2023-11-06 06:37:00,Wire,0
A490,A44,325.15,2023-07-06 08:04:00,Wire,0
A162,A308,785.13,2023-08-09 07:15:00,CashDeposit,0
A465,A341,2673.92,2023-05-12 11:01:00,Wire,0
A437,A218,1292.6,2023-05-15 13:52:00,Wire,0
A145,A176,942.85,2023-05-08 22:11:00,DebitCard,0
A447,A287,1003.32,2023-02-01 21:26:00,CreditCard,0
A227,A379,1230.32,2023-06-01 07:39:00,Wire,0
A412,A372,3074.39,2023-11-23 20:25:00,Wire,0
A212,A71,4452.82,2023-11-01 04:48:00,CashDeposit,0
A73,A106,6217.12,2023-04-21 09:40:00,Wire,0
A268,A171,3092.02,2023-01-25 01:43:00,CashDeposit,0
A45,A3,757.86,2023-05-30 01:55:00,DebitCard,0
A284,A236,2330.37,2023-09-16 14:13:00,CashDeposit,0
A70,A102,1151.09,2023-03-09 17:20:00,Wire,0
A251,A21,587.86,2023-10-27 13:43:00,DebitCard,0
A155,A252,3676.09,2023-07-23 15:04:00,Wire,0
A405,A1,78.37,2023-02-26 01:52:00,DebitCard,0
A327,A427,4640.72,2023-08-20 18:21:00,Wire,0
A340,A457,1237.85,2023-04-15 17:51:00,Wire,0
A464,A352,2027.82,2023-08-23 18:13:00,CreditCard,1
A391,A141,2153.82,2023-06-29 12:20:00,ACH,0
A185,A297,4509.83,2023-06-24 22:32:00,CashDeposit,0
A132,A321,2024.89,2023-09-07 17:35:00,Wire,0
A418,A61,1903.49,2023-05-16 21:05:00,CashDeposit,0
A8,A432,137.95,2023-04-05 11:52:00,CreditCard,0
A74,A163,1461.32,2023-06-17 20:39:00,CreditCard,0
A27,A139,325.44,2023-05-12 11:53:00,Wire,0
A489,A182,2674.5,2023-01-18 17:40:00,DebitCard,0
A327,A479,1435.79,2023-01-28 23:19:00,CashDeposit,0
A321,A93,2280.29,2023-10-06 09:57:00,ACH,0
A85,A278,85.13,2023-04-28 10:58:00,DebitCard,0
A350,A409,177.21,2023-04-20 14:48:00,DebitCard,0
A352,A185,2519.84,2023-02-04 21:24:00,CashDeposit,0
A421,A73,149.63,2023-01-05 16:42:00,CreditCard,0
A190,A398,147.85,2023-06-26 13:06:00,Wire,0
A466,A83,24.36,2023-02-07 06:56:00,CreditCard,0
A113,A425,6270.05,2023-03-10 14:24:00,CashDeposit,0
A425,A487,2675.07,2023-07-11 09:13:00,CashDeposit,0
A359,A387,871.6,2023-10-20 05:03:00,ACH,0
A469,A39,703.48,2023-02-12 10:33:00,CreditCard,0
A245,A178,860.65,2023-04-24 10:34:00,DebitCard,0
A226,A455,2980.23,2023-08-06 14:20:00,CashDeposit,0
A175,A88,2165.7,2023-09-16 11:09:00,DebitCard,1
A417,A60,409.61,2023-03-22 22:59:00,CreditCard,0
A72,A352,382.59,2023-03-24 11:50:00,DebitCard,0
A66,A40,207.16,2023-06-04 16:00:00,ACH,0
A396,A247,2159.4,2023-10-03 17:41:00,Wire,0
A55,A16,2891.01,2023-10-16 17:49:00,CashDeposit,0
A240,A60,615.9,2023-11-27 18:51:00,DebitCard,0
A154,A341,42.33,2023-01-04 17:45:00,ACH,0
A471,A308,171.49,2023-03-16 18:49:00,CashDeposit,0
A94,A343,6875.31,2023-05-08 23:44:00,ACH,0
A433,A382,700.38,2023-12-09 21:58:00,DebitCard,0
A178,A180,2932.61,2023-02-28 10:58:00,CashDeposit,0
A313,A123,1959.87,2023-07-03 19:57:00,CashDeposit,0
A419,A296,962.34,2023-10-05 21:19:00,ACH,0
A366,A98,460.56,2023-04-13 14:54:00,CreditCard,0
A275,A2,258.82,2023-09-22 02:11:00,ACH,0
A471,A258,1909.09,2023-11-06 22:44:00,Wire,0
A301,A94,2980.06,2023-06-10 01:51:00,ACH,0
A181,A194,2065.11,2023-06-04 09:46:00,CreditCard,0
A208,A57,1511.33,2023-10-05 05:17:00,DebitCard,0
A56,A266,85.71,2023-02-19 11:37:00,Wire,0
A360,A147,6914.82,2023-07-22 20:17:00,ACH,0
A252,A59,3206.06,2023-05-21 02:16:00,DebitCard,0
A376,A159,692.95,2023-09-08 03:30:00,Wire,0
A208,A148,7821.08,2023-11-08 10:17:00,Wire,0
A35,A458,1842.01,2023-11-03 05:16:00,Wire,0
A188,A91,1746.57,2023-01-05 15:43:00,Wire,0
A202,A224,2757.23,2023-07-10 07:05:00,ACH,0
A202,A205,3340.18,2023-09-11 01:19:00,CashDeposit,0
A379,A473,2137.01,2023-11-21 22:09:00,CreditCard,0
A499,A101,274.15,2023-05-04 07:00:00,CreditCard,0
A206,A62,825.79,2023-03-26 18:50:00,Wire,0
A142,A391,5264.5,2023-09-17 18:36:00,CashDeposit,0
A387,A404,508.79,2023-10-19 15:06:00,Wire,0
A341,A308,930.96,2023-12-12 22:26:00,Wire,0
A261,A142,1131.54,2023-02-23 15:46:00,Wire,0
A128,A250,1157.51,2023-07-01 01:14:00,CreditCard,0
A68,A15,1898.35,2023-02-06 06:20:00,ACH,0
A255,A347,5732.07,2023-01-10 17:44:00,CreditCard,0
A347,A167,550.7,2023-02-25 14:37:00,DebitCard,0
A49,A389,259.08,2023-01-28 20:37:00,CashDeposit,0
A405,A238,439.97,2023-03-15 12:30:00,DebitCard,0
A251,A258,4359.41,2023-04-06 06:27:00,CashDeposit,0
A440,A276,2075.85,2023-07-19 00:26:00,ACH,0
A16,A220,673.48,2023-11-17 10:39:00,ACH,0
A161,A436,3385.06,2023-05-18 00:28:00,Wire,0
A16,A90,3951.89,2023-07-22 16:13:00,DebitCard,0
A84,A251,3748.3,2023-06-06 19:20:00,CreditCard,0
A199,A249,5024.8,2023-10-06 04:01:00,ACH,0
A251,A337,581.35,2023-07-21 15:02:00,CashDeposit,0
A243,A287,2813.34,2023-11-08 01:26:00,CreditCard,0
A200,A134,1234.37,2023-06-30 02:40:00,CashDeposit,0
A315,A346,3690.3,2023-05-09 10:29:00,DebitCard,0
A14,A302,2607.52,2023-01-17 10:15:00,CreditCard,0
A178,A414,2996.22,2023-09-28 04:11:00,CashDeposit,1
A456,A320,2135.17,2023-05-05 05:56:00,Wire,0
A176,A182,390.64,2023-05-30 23:29:00,DebitCard,0
A125,A126,1575.03,2023-03-27 10:09:00,DebitCard,0
A466,A352,8355.85,2023-01-24 20:20:00,DebitCard,0
A86,A10,5541.6,2023-07-16 00:45:00,DebitCard,0
A336,A442,88.27,2023-06-03 19:37:00,CashDeposit,0
A215,A136,360.2,2023-01-08 10:16:00,Wire,0
A162,A193,282.5,2023-07-27 15:49:00,Wire,0
A50,A413,2589.11,2023-06-27 19:20:00,ACH,0
A105,A172,3405.14,2023-06-30 20:30:00,CashDeposit,0
A341,A173,480.35,2023-03-02 16:00:00,CashDeposit,0
A496,A223,1409.84,2023-03-15 10:59:00,Wire,0
A498,A403,3673.97,2023-01-28 10:09:00,CashDeposit,0
A135,A24,2639.53,2023-04-19 06:01:00,CashDeposit,0
A115,A319,1562.81,2023-09-28 11:27:00,ACH,0
A296,A48,1784.89,2023-08-04 11:47:00,DebitCard,0
A290,A410,1420.02,2023-07-13 08:30:00,Wire,0
A177,A407,706.36,2023-01-28 21:52:00,DebitCard,0
A153,A221,1664.92,2023-08-30 13:22:00,CashDeposit,0
A212,A205,2335.19,2023-04-02 11:35:00,CashDeposit,0
A343,A390,4132.23,2023-07-19 08:40:00,CreditCard,0
A321,A360,2022.8,2023-07-07 22:50:00,CreditCard,0
A109,A338,2863.6,2023-10-27 23:25:00,Wire,0
A326,A272,348.88,2023-10-22 12:34:00,CashDeposit,0
A464,A222,1238.15,2023-12-07 06:58:00,CashDeposit,0
A30,A267,18.75,2023-03-15 01:17:00,DebitCard,0
A123,A77,566.53,2023-09-29 18:26:00,DebitCard,0
A210,A163,2592.63,2023-11-10 04:25:00,ACH,0
A433,A211,9609.67,2023-04-08 04:30:00,DebitCard,0
A131,A351,208.9,2023-08-07 21:38:00,CreditCard,0
A58,A76,1026.64,2023-03-11 20:59:00,ACH,0
A423,A158,3219.59,2023-06-18 23:53:00,Wire,0
A223,A216,456.4,2023-08-24 12:53:00,ACH,0
A139,A69,1619.74,2023-01-11 14:38:00,DebitCard,0
A142,A337,2641.55,2023-07-20 12:08:00,CreditCard,0
A21,A493,1914.15,2023-09-21 01:04:00,Wire,0
A28,A440,416.57,2023-11-23 09:47:00,ACH,0
A152,A443,878.2,2023-01-24 03:35:00,Wire,0
A343,A336,3063.03,2023-11-19 11:32:00,ACH,0
A429,A370,1615.89,2023-11-03 20:03:00,CreditCard,0
A292,A376,10.49,2023-07-02 03:14:00,ACH,0
A424,A297,2862.51,2023-12-12 18:22:00,CashDeposit,0
A452,A46,71.9,2023-03-28 16:20:00,CashDeposit,0
A413,A160,2738.75,2023-04-30 21:20:00,CashDeposit,0
A412,A383,452.5,2023-09-28 20:48:00,CreditCard,0
A111,A73,6343.67,2023-02-08 21:21:00,CreditCard,0
A140,A225,917.54,2023-05-29 16:26:00,DebitCard,0
A28,A251,791.82,2023-07-14 05:31:00,DebitCard,0
A57,A162,322.42,2023-07-18 16:47:00,Wire,0
A126,A493,729.43,2023-04-12 02:52:00,CreditCard,0
A366,A188,4185.47,2023-10-27 01:12:00,DebitCard,1
A495,A463,11217.49,2023-08-09 13:41:00,ACH,1
A430,A378,918.71,2023-08-30 02:35:00,ACH,0
A403,A343,1190.63,2023-03-29 06:19:00,DebitCard,0
A158,A327,2560.78,2023-09-13 02:04:00,DebitCard,0
A350,A62,4346.55,2023-07-14 18:07:00,CreditCard,0
A198,A4,1798.1,2023-11-28 05:51:00,Wire,0
A469,A130,993.6,2023-04-20 13:12:00,ACH,0
A387,A120,1064.17,2023-04-19 06:55:00,CreditCard,0
A82,A468,2378.94,2023-06-09 18:41:00,DebitCard,0
A392,A329,6.45,2023-05-28 22:12:00,ACH,0
A41,A421,1933.01,2023-10-11 18:59:00,Wire,0
A211,A474,878.54,2023-11-03 06:11:00,DebitCard,0
A448,A470,3161.67,2023-10-26 15:22:00,ACH,0
A357,A133,195.21,2023-07-04 08:25:00,ACH,0
A308,A373,1774.45,2023-10-24 03:50:00,CashDeposit,0
A232,A355,1311.6,2023-01-10 22:59:00,ACH,0
A94,A322,2056.26,2023-06-11 10:31:00,CreditCard,1
A102,A321,134.1,2023-04-22 05:54:00,DebitCard,0
A56,A80,1734.92,2023-04-01 21:04:00,CashDeposit,0
A393,A425,1648.72,2023-08-25 08:37:00,CreditCard,0
A351,A210,1644.96,2023-10-16 14:12:00,DebitCard,0
A447,A376,1850.1,2023-02-18 14:37:00,DebitCard,0
A303,A423,2256.91,2023-04-30 06:26:00,DebitCard,0
A212,A188,3269.4,2023-03-08 05:22:00,Wire,0
A483,A427,628.93,2023-11-18 23:29:00,CashDeposit,0
A485,A11,3486.5,2023-12-03 02:16:00,CashDeposit,0
A320,A117,1379.33,2023-11-27 04:07:00,ACH,0
A101,A134,160.38,2023-09-13 07:42:00,CreditCard,0
A316,A219,120.67,2023-08-07 14:18:00,DebitCard,0
A490,A188,813.65,2023-03-03 22:33:00,CashDeposit,0
A367,A269,3073.28,2023-06-08 10:28:00,Wire,0
A253,A60,2459.82,2023-03-23 17:34:00,CreditCard,0
A441,A416,3108.15,2023-10-12 18:17:00,DebitCard,0
A253,A195,1456.59,2023-02-17 09:41:00,Wire,0
A307,A110,1160.35,2023-10-28 00:59:00,DebitCard,0
A96,A214,319.05,2023-03-07 16:05:00,Wire,0
A14,A148,795.57,2023-04-06 07:38:00,CreditCard,0
A464,A127,1138.39,2023-05-15 13:56:00,CashDeposit,0
A234,A43,185.55,2023-01-04 18:10:00,Wire,0
A165,A498,498.49,2023-09-10 07:43:00,Wire,0
A365,A196,1823.73,2023-09-15 22:33:00,Wire,0
A131,A37,2661.06,2023-02-04 16:33:00,CashDeposit,0
A170,A476,12810.95,2023-03-27 12:04:00,Wire,1
A465,A181,5409.51,2023-08-09 18:34:00,CashDeposit,0
A414,A23,2057.6,2023-01-02 22:50:00,DebitCard,0
A195,A154,1093.76,2023-05-24 16:54:00,DebitCard,0
A456,A286,2022.18,2023-01-15 23:21:00,CashDeposit,0
A86,A257,3080.31,2023-06-29 10:30:00,DebitCard,0
A67,A45,251.89,2023-04-26 12:45:00,CashDeposit,0
A133,A59,1054.94,2023-04-25 01:23:00,ACH,0
A255,A446,3662.69,2023-10-31 22:37:00,DebitCard,0
A474,A220,968.47,2023-04-14 00:14:00,DebitCard,0
A389,A474,1696.67,2023-04-07 00:45:00,CashDeposit,0
A457,A84,1772.34,2023-04-25 21:15:00,Wire,0
A77,A284,407.85,2023-11-07 13:55:00,Wire,0
A76,A27,899.57,2023-03-25 16:33:00,CreditCard,0
A133,A83,814.47,2023-09-15 00:47:00,Wire,0
A458,A474,53.09,2023-06-30 04:35:00,ACH,0
A363,A287,48.98,2023-06-26 15:44:00,Wire,0
A433,A368,3563.98,2023-11-12 14:54:00,CreditCard,0
A47,A104,637.85,2023-11-13 02:12:00,DebitCard,0
A86,A383,1459.95,2023-07-05 05:25:00,DebitCard,0
A339,A299,709.71,2023-03-19 07:56:00,CashDeposit,0
A2,A269,5649.59,2023-10-07 04:49:00,CashDeposit,0
A471,A39,600.31,2023-03-31 14:57:00,Wire,0
A454,A168,1123.03,2023-01-10 10:51:00,DebitCard,0
A348,A62,4122.89,2023-05-24 12:18:00,DebitCard,0
A487,A54,3689.48,2023-11-01 17:37:00,DebitCard,0
A41,A235,411.84,2023-10-30 10:45:00,Wire,0
A489,A137,3245.49,2023-08-05 08:14:00,ACH,0
A22,A335,1225.67,2023-08-15 14:18:00,Wire,0
A374,A375,1319.3,2023-11-27 04:25:00,CashDeposit,0
A441,A24,286.54,2023-10-19 20:07:00,DebitCard,0
A28,A380,168.07,2023-01-26 17:59:00,CashDeposit,0
A195,A47,2603.46,2023-05-26 05:16:00,DebitCard,0
A494,A394,1372.19,2023-11-12 02:59:00,Wire,0
A436,A106,1148.42,2023-03-01 07:47:00,Wire,0
A145,A331,2615.03,2023-10-01 23:57:00,CreditCard,0
A251,A410,2900.71,2023-06-07 10:00:00,DebitCard,0
A308,A67,346.11,2023-05-11 17:22:00,ACH,0
A262,A102,1884.37,2023-06-28 06:23:00,Wire,0
A243,A137,290.87,2023-07-25 00:04:00,CashDeposit,0
A387,A216,2783.62,2023-10-23 06:34:00,DebitCard,0
A222,A322,2139.79,2023-06-05 02:35:00,ACH,0
A174,A498,6275.27,2023-06-18 18:20:00,CreditCard,0
A365,A79,142.9,2023-12-05 20:17:00,Wire,0
A331,A268,117.49,2023-01-31 13:44:00,DebitCard,0
A40,A464,663.09,2023-10-19 20:00:00,Wire,0
A65,A350,606.83,2023-11-25 17:41:00,DebitCard,0
A267,A218,567.32,2023-04-18 13:57:00,CashDeposit,0
A39,A469,4734.34,2023-01-17 10:02:00,CashDeposit,0
A217,A211,574.15,2023-02-04 09:37:00,Wire,0
A291,A416,634.77,2023-04-03 06:04:00,DebitCard,0
A41,A393,2849.22,2023-07-03 07:09:00,ACH,0
A338,A236,1194.73,2023-03-07 08:57:00,CreditCard,0
A23,A42,2998.57,2023-06-01 13:15:00,DebitCard,0
A370,A232,135.2,2023-10-03 17:51:00,Wire,0
A135,A174,1337.19,2023-12-01 06:35:00,CreditCard,0
A40,A382,68.38,2023-08-08 22:17:00,DebitCard,0
A54,A222,129.4,2023-07-14 13:26:00,ACH,1
A59,A6,4738.25,2023-03-04 12:38:00,Wire,0
A207,A444,299.89,2023-08-28 11:13:00,CashDeposit,0
A155,A316,1520.37,2023-10-24 01:15:00,CashDeposit,0
A344,A493,1058.98,2023-09-09 07:52:00,Wire,0
A44,A64,853.41,2023-02-19 04:38:00,ACH,0
A417,A8,4601.84,2023-09-11 10:01:00,CreditCard,0
A107,A246,44.13,2023-08-25 03:45:00,CreditCard,0
A223,A431,2180.04,2023-08-16 22:35:00,CashDeposit,0
A154,A394,6615.11,2023-06-18 17:28:00,CreditCard,0
A11,A59,1642.73,2023-03-02 11:27:00,CreditCard,0
A227,A493,5523.61,2023-06-26 14:24:00,Wire,1
A230,A299,107.35,2023-03-30 08:07:00,CreditCard,0
A424,A426,1085.3,2023-05-23 15:01:00,ACH,0
A52,A322,602.64,2023-11-05 14:41:00,Wire,0
A434,A253,2624.76,2023-09-26 08:41:00,CashDeposit,0
A283,A148,7958.15,2023-01-14 11:27:00,Wire,0
A262,A302,592.85,2023-09-21 19:46:00,CashDeposit,0
A463,A418,2123.64,2023-11-12 21:30:00,Wire,0
A31,A270,441.54,2023-01-07 22:11:00,Wire,0
A283,A32,1666.34,2023-04-08 12:29:00,Wire,0
A59,A253,1246.99,2023-08-15 17:12:00,DebitCard,0
A223,A10,7151.48,2023-02-28 17:45:00,DebitCard,0
A240,A176,1875.68,2023-06-09 12:16:00,CreditCard,0
A300,A465,860.05,2023-09-07 09:23:00,DebitCard,0
A436,A431,242.29,2023-09-18 09:30:00,Wire,0
A150,A370,327.97,2023-09-17 00:10:00,Wire,0
A426,A481,510.6,2023-09-03 01:42:00,DebitCard,0
A409,A497,577.94,2023-11-04 11:37:00,CreditCard,0
A144,A353,3802.47,2023-09-30 19:05:00,ACH,0
A66,A88,1647.53,2023-03-14 15:07:00,CreditCard,0
A51,A406,1482.12,2023-06-01 10:55:00,Wire,0
A107,A285,243.81,2023-01-18 03:07:00,ACH,0
A133,A182,3934.22,2023-09-04 11:05:00,CreditCard,0
A440,A457,2566.14,2023-07-03 07:27:00,ACH,0
A172,A220,140.13,2023-02-11 11:52:00,CashDeposit,0
A287,A114,2460.87,2023-06-27 01:55:00,DebitCard,0
A401,A181,1568.5,2023-10-08 02:53:00,ACH,0
A285,A136,170.52,2023-11-23 08:08:00,CreditCard,0
A447,A263,1226.09,2023-08-09 00:21:00,ACH,0
A474,A484,1326.0,2023-06-09 09:47:00,Wire,0
A386,A56,362.5,2023-02-08 13:17:00,CashDeposit,0
A439,A485,5826.39,2023-02-07 02:08:00,CashDeposit,0
A53,A85,3793.91,2023-08-18 08:22:00,ACH,0
A466,A185,2211.41,2023-02-27 04:10:00,DebitCard,0
A390,A259,1240.89,2023-07-01 11:00:00,ACH,0
A186,A171,1061.26,2023-10-26 05:56:00,CreditCard,0
A103,A224,2105.21,2023-06-01 08:52:00,ACH,0
A414,A242,1576.81,2023-05-05 06:30:00,DebitCard,0
A43,A136,128.59,2023-05-16 14:23:00,Wire,0
A340,A125,1436.94,2023-02-25 04:47:00,CashDeposit,0
A116,A70,3283.96,2023-10-19 21:57:00,Wire,0
A209,A459,1229.56,2023-06-17 00:38:00,CashDeposit,0
A185,A483,106.71,2023-01-11 20:04:00,Wire,0
A5,A367,3086.16,2023-10-21 13:05:00,CashDeposit,0
A43,A173,449.7,2023-04-25 14:48:00,Wire,0
A84,A222,598.49,2023-01-23 09:07:00,Wire,0
A338,A472,359.94,2023-08-22 13:12:00,CreditCard,0
A29,A323,801.6,2023-09-17 17:31:00,CashDeposit,0
A214,A205,2827.34,2023-11-19 12:05:00,CashDeposit,0
A369,A380,1465.38,2023-04-25 05:06:00,DebitCard,1
A143,A460,458.53,2023-07-12 03:54:00,CashDeposit,0
A358,A206,4204.68,2023-06-12 10:51:00,CreditCard,0
A319,A403,4233.57,2023-08-14 01:48:00,Wire,0
A454,A415,4089.36,2023-10-12 13:24:00,Wire,0
A451,A154,545.71,2023-01-31 16:27:00,ACH,0
A199,A371,1200.19,2023-09-19 17:40:00,CreditCard,0
A276,A145,8398.03,2023-03-19 19:38:00,ACH,0
A159,A266,2956.93,2023-05-05 01:09:00,CreditCard,1
A455,A407,55.09,2023-07-16 14:00:00,CashDeposit,0
A426,A396,134.86,2023-04-21 15:53:00,Wire,0
A56,A374,1246.99,2023-01-22 19:48:00,DebitCard,0
A259,A181,4798.64,2023-02-15 01:53:00,ACH,0
A481,A63,1547.42,2023-06-13 09:07:00,DebitCard,0
A2,A232,1377.56,2023-05-04 10:03:00,CreditCard,0
A297,A289,222.92,2023-09-18 04:40:00,CashDeposit,0
A119,A179,2138.77,2023-04-19 22:27:00,DebitCard,0
A417,A366,3453.1,2023-07-28 12:54:00,CreditCard,0
A266,A377,957.43,2023-04-01 03:51:00,ACH,0
A298,A98,2988.76,2023-10-27 14:06:00,DebitCard,0
A75,A364,6675.13,2023-06-04 23:45:00,Wire,0
A31,A217,455.73,2023-11-20 11:54:00,CreditCard,0
A228,A39,1481.86,2023-05-15 10:56:00,CashDeposit,0
A286,A265,676.93,2023-10-11 13:28:00,Wire,0
A299,A255,3148.67,2023-08-20 17:28:00,Wire,0
A352,A476,1723.57,2023-12-12 02:10:00,Wire,0
A213,A421,2013.43,2023-03-01 06:56:00,CreditCard,0
A248,A364,3198.13,2023-06-16 15:33:00,CreditCard,0
A262,A441,1008.26,2023-07-12 15:42:00,ACH,0
A233,A242,4932.33,2023-01-12 20:55:00,CreditCard,0
A189,A471,1522.98,2023-12-13 13:08:00,ACH,0
A209,A56,343.84,2023-02-14 00:08:00,DebitCard,0
A20,A267,2380.79,2023-02-25 19:35:00,ACH,0
A191,A155,3152.6,2023-04-18 00:50:00,Wire,1
A73,A72,761.82,2023-10-13 08:53:00,CashDeposit,0
A479,A457,3892.33,2023-04-22 02:33:00,DebitCard,0
A419,A378,4731.97,2023-06-27 23:08:00,ACH,0
A178,A34,648.43,2023-11-13 21:54:00,ACH,0
A293,A158,8211.39,2023-07-25 23:43:00,Wire,0
A400,A193,303.3,2023-06-23 00:36:00,CashDeposit,0
A70,A258,451.33,2023-08-20 17:28:00,Wire,0
A341,A229,407.23,2023-02-24 05:49:00,DebitCard,0
A319,A340,4488.44,2023-08-16 01:00:00,Wire,0
A460,A202,2124.32,2023-05-04 10:12:00,CashDeposit,0
A343,A455,330.0,2023-06-11 07:50:00,DebitCard,0
A443,A84,1160.79,2023-09-15 11:40:00,ACH,0
A407,A395,1910.57,2023-09-15 13:20:00,DebitCard,0
A63,A329,174.31,2023-07-23 15:41:00,ACH,0
A316,A277,4281.21,2023-07-30 00:38:00,ACH,0
A267,A96,3255.24,2023-10-01 06:28:00,Wire,0
A9,A61,1407.23,2023-08-28 15:54:00,CashDeposit,0
A9,A140,6830.18,2023-10-14 10:47:00,CreditCard,0
A361,A429,1081.75,2023-11-20 04:27:00,CashDeposit,0
A413,A273,8284.17,2023-08-09 22:46:00,DebitCard,0
A23,A251,2204.76,2023-11-10 20:02:00,ACH,0
A92,A212,2013.92,2023-01-09 18:12:00,CashDeposit,0
A131,A46,362.94,2023-02-11 17:46:00,ACH,0
A146,A73,4272.92,2023-03-08 12:11:00,DebitCard,0
A78,A157,1115.45,2023-12-13 16:08:00,Wire,0
A30,A314,354.03,2023-04-29 10:26:00,CreditCard,1
A29,A152,25.38,2023-05-22 23:20:00,ACH,0
A211,A457,1640.85,2023-04-29 01:03:00,DebitCard,0
A423,A460,1499.01,2023-02-14 01:01:00,ACH,0
A385,A305,2541.32,2023-08-02 08:48:00,CreditCard,0
A385,A258,4419.25,2023-05-21 04:36:00,ACH,0
A162,A237,165.47,2023-07-21 09:14:00,Wire,0
A14,A208,2629.78,2023-08-19 15:58:00,CreditCard,0
A9,A137,415.06,2023-07-21 17:35:00,CashDeposit,0
A126,A390,3906.35,2023-07-21 23:06:00,CreditCard,0
A208,A228,3419.22,2023-01-31 13:12:00,CashDeposit,0
A495,A72,1556.51,2023-05-16 21:59:00,CashDeposit,0
A400,A125,2477.42,2023-07-15 17:03:00,Wire,0
A284,A231,754.78,2023-01-16 05:11:00,ACH,0
A492,A424,1274.17,2023-08-15 00:01:00,DebitCard,0
A85,A0,3447.87,2023-01-22 21:49:00,Wire,0
A128,A429,1229.65,2023-09-05 13:54:00,Wire,0
A431,A323,885.71,2023-03-19 11:04:00,CashDeposit,0
A144,A23,1363.28,2023-02-28 18:28:00,CashDeposit,0
A153,A45,3523.42,2023-05-24 22:13:00,ACH,0
A371,A284,816.56,2023-04-12 17:56:00,Wire,0
A258,A490,381.74,2023-10-20 00:28:00,DebitCard,0
A484,A175,2489.69,2023-08-20 06:11:00,DebitCard,0
A362,A231,3497.15,2023-04-10 09:37:00,CreditCard,0
A164,A174,212.14,2023-03-18 16:27:00,Wire,0
A168,A8,548.54,2023-11-29 18:48:00,CreditCard,0
A1,A311,306.24,2023-06-23 11:58:00,ACH,0
A344,A88,855.24,2023-05-31 10:16:00,CashDeposit,0
A360,A250,1196.95,2023-10-05 14:31:00,Wire,0
A403,A448,2763.22,2023-08-25 07:53:00,ACH,0
A456,A426,2106.21,2023-10-25 02:48:00,Wire,0
A180,A497,1940.06,2023-10-23 22:11:00,Wire,0
A183,A198,868.89,2023-03-06 12:16:00,ACH,0
A189,A479,3683.34,2023-03-12 06:22:00,Wire,1
A380,A10,1274.62,2023-10-04 03:11:00,DebitCard,0
A363,A183,7736.48,2023-03-11 17:27:00,ACH,0
A320,A155,2011.02,2023-10-22 08:02:00,CreditCard,0
A252,A495,269.96,2023-05-13 03:56:00,ACH,0
A463,A360,2255.12,2023-09-15 09:34:00,CashDeposit,0
A100,A420,786.39,2023-08-21 10:44:00,Wire,0
A142,A291,2318.81,2023-07-02 03:54:00,Wire,0
A99,A337,144.37,2023-09-26 23:51:00,CashDeposit,0
A308,A289,384.46,2023-03-05 21:47:00,ACH,0
A381,A33,3872.24,2023-02-16 09:30:00,DebitCard,0
A438,A116,515.42,2023-11-17 18:19:00,CashDeposit,0
A140,A98,3628.51,2023-11-05 15:01:00,ACH,0
A354,A347,655.0,2023-07-14 00:54:00,CashDeposit,0
A286,A452,2059.38,2023-06-15 06:28:00,ACH,0
A328,A344,2369.32,2023-12-10 08:42:00,ACH,0
A165,A221,1437.56,2023-11-04 09:58:00,Wire,0
A348,A265,728.58,2023-06-19 21:05:00,Wire,0
A388,A22,478.15,2023-11-18 18:47:00,CreditCard,0
A470,A215,67.51,2023-07-13 20:16:00,Wire,0
A200,A99,724.66,2023-05-02 20:42:00,ACH,0
A413,A12,2117.8,2023-09-26 11:53:00,CreditCard,0
A216,A490,5571.1,2023-01-28 02:28:00,CreditCard,0
A168,A159,4099.06,2023-01-23 21:08:00,ACH,1
A221,A413,2905.42,2023-01-09 17:55:00,CashDeposit,0
A478,A171,3106.56,2023-11-03 00:28:00,DebitCard,0
A242,A122,2187.16,2023-05-05 01:58:00,ACH,0
A266,A406,602.99,2023-03-28 04:41:00,ACH,0
A317,A224,4754.51,2023-10-06 04:47:00,ACH,0
A296,A63,2221.77,2023-02-01 03:24:00,ACH,0
